,event_starttime,event_peaktime,event_endtime,fl_goescls,hpc_x,hpc_y,ar_noaanum,Actual Peak Time,Peak Time NoSub,Peak Time,Background End Time,Fancy Temp,Fancy EM,Peak Temp,Peak EM,Flare Max Temp,Flare Max EM,Temp 1/8,EM 1/8,Temp 1/6,EM 1/6,Temp 1/4,EM 1/4,Temp 1/3,EM 1/3,Temp 1/2,EM 1/2,Temp 2/3,EM 2/3,Temp 3/4,EM 3/4
10,2016-01-06 00:14:00.000,2016-01-06 00:25:00.000,2016-01-06 00:37:00.000,B4.4,-167.550528,-111.486858,2476,2016-01-06 00:28:51.145,2016-01-06 00:28:51.145,2016-01-06 00:28:51.145,2016-01-06 00:16:20,13.63917300353585,2.136010186401589e+45,8.504031092604318,1.2158481730382004e+47,29.957114894888704,1.2215825513111336e+47,15.847948736342087,2.1412153652948477e+45,16.988318495269166,3.020922983626788e+45,19.355648353150244,3.92590421973054e+45,18.96406729926883,4.919748340197985e+45,16.7935331769198,9.391595077873381e+45,14.667041286422533,2.8831069421430027e+46,14.025843285735407,3.781768740977621e+46
11,2016-01-06 06:13:00.000,2016-01-06 06:16:00.000,2016-01-06 06:20:00.000,B5.6,-169.718208,127.765752,2478,2016-01-06 06:16:23.938,2016-01-06 06:16:23.938,2016-01-06 06:16:23.938,2016-01-06 06:14:00,10.056540843157109,5.300249126147848e+46,9.871175486140897,2.7733725933736154e+47,10.53280595982943,2.7733725933736154e+47,10.985431196632295,7.39124823574149e+45,11.125849465274298,1.176446888848405e+46,10.727899772164992,1.9277462274942135e+46,10.43004496528226,2.7824583113075863e+46,10.00130651747001,5.51108797952531e+46,10.027415654506218,7.143750299099919e+46,10.073360227717417,7.998591721135073e+46
12,2016-01-06 09:20:00.000,2016-01-06 09:25:00.000,2016-01-06 09:28:00.000,B8.2,-856.50726,147.17112,0,2016-01-06 09:25:27.751,2016-01-06 09:25:27.751,2016-01-06 09:25:27.751,2016-01-06 09:23:00,10.75765685974774,2.2097294405929102e+47,10.644125028219438,3.4611345995880974e+47,11.330251184585663,3.4611345995880974e+47,10.245948970685946,5.483416033574416e+46,10.850446394521235,1.0569083835635064e+47,11.03345437130461,1.504785809546819e+47,10.955042496475466,1.8537165209838403e+47,10.710837758345784,2.2926886014116364e+47,10.675888554624075,2.3628551619998288e+47,10.738407103361792,2.4154783341866074e+47
13,2016-01-06 11:31:00.000,2016-01-06 11:37:00.000,2016-01-06 11:39:00.000,C1.8,-963.32982,43.49961,0,2016-01-06 11:37:19.115,2016-01-06 11:37:19.115,2016-01-06 11:37:19.115,2016-01-06 11:32:30,10.890342112969012,1.3333586262433895e+47,12.805195330590092,9.900021888558843e+47,14.537676246370019,9.900021888558843e+47,11.10995224787889,3.226973312340585e+46,11.111939006512731,3.8816399539980374e+46,11.010813074426917,5.343641323526717e+46,10.91203757427358,6.218640489669218e+46,10.775883136363156,9.784767331544712e+46,10.83113768324577,1.03728765907911e+47,10.888420619839245,1.0381745198974737e+47
14,2016-01-06 11:31:00.000,2016-01-06 11:37:00.000,2016-01-06 11:39:00.000,C1.8,789.14988,-387.148638,0,2016-01-06 11:37:19.115,2016-01-06 11:37:19.115,2016-01-06 11:37:19.115,2016-01-06 11:32:30,10.890342112969012,1.3333586262433895e+47,12.805195330590092,9.900021888558843e+47,14.537676246370019,9.900021888558843e+47,11.10995224787889,3.226973312340585e+46,11.111939006512731,3.8816399539980374e+46,11.010813074426917,5.343641323526717e+46,10.91203757427358,6.218640489669218e+46,10.775883136363156,9.784767331544712e+46,10.83113768324577,1.03728765907911e+47,10.888420619839245,1.0381745198974737e+47
15,2016-01-06 12:35:00.000,2016-01-06 13:41:00.000,2016-01-06 14:16:00.000,B6.6,601.6038,-240.854208,0,2016-01-06 13:40:50.758,2016-01-06 13:40:50.758,2016-01-06 13:40:50.758,2016-01-06 13:40:40,,,,,,,8.53783031614771,9.730829998883994e+45,8.53783031614771,9.730829998883994e+45,8.53783031614771,9.730829998883994e+45,8.53783031614771,9.730829998883994e+45,8.53783031614771,9.730829998883994e+45,8.53783031614771,9.730829998883994e+45,8.53783031614771,9.730829998883994e+45
16,2016-01-06 19:25:00.000,2016-01-06 19:30:00.000,2016-01-06 19:34:00.000,B6.8,-922.44804,218.145876,2480,2016-01-06 19:30:16.028,2016-01-06 19:30:16.028,2016-01-06 19:30:16.028,2016-01-06 19:26:20,10.38196421736822,1.224955991801821e+47,10.019155996651458,2.390938873171024e+47,10.099127614775497,2.390938873171024e+47,9.019149208250672,2.9857376150427335e+46,9.68870920353463,3.2988141246106097e+46,10.13885153151601,4.277754164368753e+46,10.193018302189316,5.258135014437507e+46,10.296499800964448,6.758904962036134e+46,10.363358294207027,8.982013796371406e+46,10.35032091708019,1.0087065253416249e+47
17,2016-01-06 21:46:00.000,2016-01-06 22:00:00.000,2016-01-06 22:14:00.000,B7.0,-884.78676,257.269962,2480,2016-01-06 21:59:23.755,2016-01-06 21:59:23.755,2016-01-06 21:59:23.755,2016-01-06 21:46:20,9.515709986378662,1.3976193037443846e+47,7.11040978260832,4.8922660778828664e+47,9.421223530089998,4.8922660778828664e+47,8.413807536145747,3.7619005331534593e+46,8.610352442126594,5.220956009969004e+46,8.899884415228346,7.214849817837398e+46,9.021448726314562,9.324403932095366e+46,8.714972647193715,1.4109368892936398e+47,8.423487538473918,1.901817608460782e+47,8.370047440622601,2.057926100025329e+47
18,2016-01-06 23:00:00.000,2016-01-06 23:09:00.000,2016-01-06 23:23:00.000,B5.8,-957.5655,45.7669632,2480,2016-01-06 23:09:34.458,2016-01-06 23:09:34.458,2016-01-06 23:09:34.458,2016-01-06 23:01:00,8.658750545748198,1.7020682835519545e+47,7.795814050149833,2.468254663518049e+47,9.442825833965717,2.468254663518049e+47,11.794504652366628,1.354878393646781e+46,11.894783849462081,1.5107356980566321e+46,11.965744844909956,1.9280747171576238e+46,10.69234228026312,3.3796920466275775e+46,9.827082571086452,4.830054030641561e+46,9.539218286989732,6.503356979145769e+46,9.492313625359591,7.415004662866307e+46
19,2016-01-07 01:45:00.000,2016-01-07 01:48:00.000,2016-01-07 01:51:00.000,B6.0,-947.17656,31.9910178,2480,2016-01-07 01:48:19.751,2016-01-07 01:48:19.751,2016-01-07 01:48:19.751,2016-01-07 01:46:10,8.93337694336507,5.417695278189512e+46,10.1764569031343,2.061114874775626e+47,10.678714275135407,2.061114874775626e+47,9.89750023926332,5.558629436605116e+45,9.340282734810275,1.0922585249136913e+46,8.996351182306025,1.8153401691920002e+46,8.947627675621266,2.588599747208571e+46,9.029615712212024,4.682811194511881e+46,9.34040594408089,6.886825251381176e+46,9.474236777186341,7.867512182479998e+46
20,2016-01-07 01:45:00.000,2016-01-07 01:48:00.000,2016-01-07 01:51:00.000,B6.0,560.235072,-254.683464,0,2016-01-07 01:48:19.751,2016-01-07 01:48:19.751,2016-01-07 01:48:19.751,2016-01-07 01:46:10,8.93337694336507,5.417695278189512e+46,10.1764569031343,2.061114874775626e+47,10.678714275135407,2.061114874775626e+47,9.89750023926332,5.558629436605116e+45,9.340282734810275,1.0922585249136913e+46,8.996351182306025,1.8153401691920002e+46,8.947627675621266,2.588599747208571e+46,9.029615712212024,4.682811194511881e+46,9.34040594408089,6.886825251381176e+46,9.474236777186341,7.867512182479998e+46
21,2016-01-07 02:39:00.000,2016-01-07 02:42:00.000,2016-01-07 02:44:00.000,B7.0,-950.63682,47.9447946,2480,2016-01-07 02:42:11.511,2016-01-07 02:42:11.511,2016-01-07 02:42:11.511,2016-01-07 02:39:40,10.602823507649877,6.008392266667237e+46,10.366250445502804,3.1525610104610057e+47,11.01755719063442,3.1525610104610057e+47,7.346863512862001,,7.346863512862001,,9.327313958848785,2.7001497638104157e+45,9.772589088018105,3.6517742348089834e+46,10.074415516325933,8.423897056249571e+46,10.311676725951045,1.372797600206837e+47,10.372952171344773,1.4985283365357182e+47
22,2016-01-07 03:48:00.000,2016-01-07 03:52:00.000,2016-01-07 03:59:00.000,B8.1,-946.7367,49.022328,2480,2016-01-07 03:52:09.925,2016-01-07 03:52:09.925,2016-01-07 03:52:09.925,2016-01-07 03:49:40,11.938450586439926,1.8768955557137964e+46,10.351982924902522,2.4290267086802693e+47,11.119889835376448,2.4290267086802693e+47,14.138288962134915,4.8556444125905216e+45,13.27894458763611,6.17779269272074e+45,12.942822876183312,7.745786162110312e+45,12.642154652159011,9.478595105957357e+45,11.756295311897883,2.4638642364558534e+46,11.59476696535964,4.309603065480744e+46,11.49538602736105,6.723576853328687e+46
23,2016-01-07 06:11:00.000,2016-01-07 06:17:00.000,2016-01-07 06:23:00.000,C1.0,-933.8856,18.2206416,2480,2016-01-07 06:17:20.075,2016-01-07 06:17:20.075,2016-01-07 06:17:20.075,2016-01-07 06:12:00,9.205673434286785,2.2838795199427723e+47,9.257603892723296,5.855907479676189e+47,10.09298445994694,5.855907479676189e+47,16.519464727258555,4.698115439014802e+45,16.519464727258555,4.698115439014802e+45,16.519464727258555,4.698115439014802e+45,16.519464727258555,4.698115439014802e+45,11.25547560996471,1.0243893816709953e+47,10.772914425637877,1.939741309857753e+47,10.644156335716497,2.445174287679141e+47
24,2016-01-07 12:36:00.000,2016-01-07 12:39:00.000,2016-01-07 12:41:00.000,B4.3,-923.34654,37.4643336,2480,2016-01-07 12:38:44.268,2016-01-07 12:38:44.268,2016-01-07 12:38:44.268,2016-01-07 12:37:40,8.133274735177087,1.1086745182967812e+47,8.821336862065284,1.412481682872811e+47,8.821336862065284,1.412481682872811e+47,3.433368214254399,3.2190270282796207e+47,6.300940206255991,1.809304895774067e+47,6.300940206255991,1.809304895774067e+47,6.633673749898866,1.4957453740869277e+47,6.676416000598943,1.4724898986848772e+47,6.974471316674655,1.419034717465159e+47,6.974471316674655,1.419034717465159e+47
25,2016-01-08 00:04:00.000,2016-01-08 00:21:00.000,2016-01-08 00:28:00.000,B4.2,766.41636,-283.90833,2481,2016-01-08 00:21:55.028,2016-01-08 00:21:55.028,2016-01-08 00:21:55.028,2016-01-08 00:11:20,55.432168570709585,1.3141993868762777e+45,7.4283612721951,1.7634697149697615e+47,13.278538228960342,1.7634697149697615e+47,38.55272460140371,3.441454815878442e+45,28.488091981342798,6.011463382826498e+45,20.824975756854762,1.8676827216832875e+46,17.144006914854348,2.94271088887576e+46,14.056888009804874,4.2330545086168926e+46,12.23431930929929,5.013337264058262e+46,11.871466434727632,5.420838702293286e+46
26,2016-01-08 04:09:00.000,2016-01-08 04:14:00.000,2016-01-08 04:18:00.000,B4.5,783.88548,-285.469044,2481,2016-01-08 04:13:04.141,2016-01-08 04:13:04.141,2016-01-08 04:13:04.141,2016-01-08 04:10:00,9.932204653178594,5.720534795463557e+45,9.545830714577857,1.5132374539873679e+47,14.233509726412988,1.5132374539873679e+47,8.242434624248762,1.1608483961779848e+46,7.643222308928232,1.3778419307928414e+46,8.961279792425184,1.2287664464494406e+46,9.864814124897066,1.2767907764067648e+46,10.20527206363818,2.426627762764626e+46,10.316936359678966,4.168347568491879e+46,10.326013511717704,4.741867190628934e+46
27,2016-01-08 11:23:00.000,2016-01-08 11:31:00.000,2016-01-08 11:41:00.000,B8.6,34.173561,98.861808,2482,2016-01-08 11:30:51.671,2016-01-08 11:30:51.671,2016-01-08 11:30:51.671,2016-01-08 11:21:40,9.028003792589134,2.7365154723641057e+47,8.659501010791617,5.345920037100648e+47,9.575647985160813,5.345920037100648e+47,12.22592207339071,1.0821832048713948e+46,11.827402057303948,1.4883955867069397e+46,10.785089291175426,2.542187731237307e+46,10.123303973217707,3.9168033276943527e+46,9.606360749612818,7.051684119489323e+46,9.437482503378043,1.1360416800437605e+47,9.413313455988028,1.4018066101821018e+47
28,2016-01-10 17:09:00.000,2016-01-10 17:13:00.000,2016-01-10 17:17:00.000,B4.2,-323.50602,315.378738,2483,2016-01-10 17:13:43.281,2016-01-10 17:13:43.281,2016-01-10 17:13:43.281,2016-01-10 17:10:20,8.982642459543447,5.304631169300848e+46,8.193126676206951,1.5498999979767618e+47,9.160620519508988,1.5498999979767618e+47,8.168699680859532,5.758763529481321e+46,8.60953570848457,5.09403175491089e+46,8.524264979641798,5.459482059199765e+46,8.402211969971786,5.929628243696681e+46,8.44784541376643,6.947865363521378e+46,8.484406536406768,7.830450962249778e+46,8.524478331035038,8.311762611299097e+46
29,2016-01-11 11:18:00.000,2016-01-11 11:21:00.000,2016-01-11 11:24:00.000,B4.0,963.66108,-6.0292386,0,2016-01-11 11:21:45.288,2016-01-11 11:21:45.288,2016-01-11 11:21:45.288,2016-01-11 11:19:00,13.636837473133063,5.673109386673671e+45,8.656098389750003,1.9331740725914634e+47,11.42017848891259,1.9331740725914634e+47,16.022980845362493,3.098728718752562e+45,16.022980845362493,3.098728718752562e+45,13.349456409110635,7.046001067765519e+45,12.307578641879072,1.1933623021167287e+46,10.412467909829315,3.3693576030477624e+46,9.805633997222063,5.611517878656663e+46,9.680631349642574,6.410527448392654e+46
30,2016-01-11 17:00:00.000,2016-01-11 17:14:00.000,2016-01-11 17:33:00.000,B4.4,-153.038412,120.927024,2480,2016-01-11 17:11:35.078,2016-01-11 17:11:35.078,2016-01-11 17:11:35.078,2016-01-11 17:06:30,13.533062911396133,1.2247596991953985e+46,11.38274454988861,4.0497316756948794e+46,12.395560861684267,6.053170461752654e+46,15.851444074750347,6.468194977110564e+45,15.403901496862286,8.069395089892565e+45,14.05731845995912,1.0779642829757427e+46,12.96734514834871,1.4779617210831223e+46,12.144530027319457,2.0095970099052133e+46,11.223738257455405,2.7497680529891185e+46,11.060123181397104,2.874119743489012e+46
31,2016-01-11 20:41:00.000,2016-01-11 21:14:00.000,2016-01-11 21:36:00.000,B4.9,-102.388524,87.690276,2480,2016-01-11 21:11:24.305,2016-01-11 21:11:24.305,2016-01-11 21:11:24.305,2016-01-11 21:11:10,,,,,,,,,,,,,,,,,,,,
32,2016-01-12 09:03:00.000,2016-01-12 09:07:00.000,2016-01-12 09:12:00.000,B6.8,16.430988,338.379024,2483,2016-01-12 09:07:21.145,2016-01-12 09:07:21.145,2016-01-12 09:07:21.145,2016-01-12 09:04:00,,,10.943439543660595,3.0499620304306886e+47,,,22.705231358520148,1.189034751634291e+45,22.705231358520148,1.189034751634291e+45,21.740777560655587,7.401294970993183e+44,20.01558906413484,1.11813736130923e+45,15.589283737582377,6.973078498363994e+45,14.270629546181496,2.4277738033824456e+46,13.759625535496848,4.85025652252089e+46
33,2016-01-12 13:39:00.000,2016-01-12 13:53:00.000,2016-01-12 14:09:00.000,B5.3,17.0950746,89.333202,2480,2016-01-12 13:53:23.238,2016-01-12 13:53:23.238,2016-01-12 13:53:23.238,2016-01-12 13:45:40,8.396699942893553,3.26916840539763e+46,8.355066175299735,2.5687807913563412e+47,10.512942763416055,2.5687807913563412e+47,8.064849102948447,3.744824315504675e+46,8.024256398250357,4.113626487129501e+46,8.118186504065994,4.834714603880358e+46,8.442525339965139,5.344609913457166e+46,8.790535242419356,6.753598812510395e+46,8.893312730577062,8.37124153591926e+46,8.92837216854103,9.256349049290599e+46
34,2016-01-13 11:13:00.000,2016-01-13 11:22:00.000,2016-01-13 11:27:00.000,B2.5,236.378292,139.643058,2480,2016-01-13 11:20:47.521,2016-01-13 11:20:47.521,2016-01-13 11:20:47.521,2016-01-13 11:19:40,12.445437091497745,1.2272539491734328e+46,6.127003847975656,3.626756005296183e+46,6.127003847975656,3.626756005296183e+46,,,15.07074602009126,5.186685319444241e+45,15.07074602009126,5.186685319444241e+45,14.723293960123467,5.826988115428725e+45,14.084203741754797,6.749701203767487e+45,13.873747681745957,7.152052768653483e+45,13.709123740202163,7.473535379488827e+45
35,2016-01-13 13:33:00.000,2016-01-13 13:51:00.000,2016-01-13 14:10:00.000,B2.4,238.125252,401.100864,2483,2016-01-13 13:51:04.781,2016-01-13 13:51:04.781,2016-01-13 13:51:04.781,2016-01-13 13:41:00,49.522334132917834,4.455761974382441e+44,7.877311260831286,5.923672069896812e+46,37.00306186107753,5.923672069896812e+46,49.522334132917834,4.455761974382441e+44,35.391712887991574,4.8958108506064063e+45,30.42982774225401,4.419730867530601e+45,21.8474758125899,4.9405675464179116e+45,16.781110375482367,6.383454292682752e+45,15.060086759738738,1.189492410177475e+46,14.22093234031373,1.574486306463054e+46
36,2016-01-13 14:57:00.000,2016-01-13 15:05:00.000,2016-01-13 15:13:00.000,B2.4,935.51022,-134.609556,0,2016-01-13 15:05:35.528,2016-01-13 15:05:35.528,2016-01-13 15:05:35.528,2016-01-13 15:05:00,,,,,,,,,,,,,,,,,,,,
37,2016-01-13 16:59:00.000,2016-01-13 17:05:00.000,2016-01-13 17:08:00.000,B2.3,926.94246,-132.12654,2482,2016-01-13 17:04:16.378,2016-01-13 17:04:16.378,2016-01-13 17:04:16.378,2016-01-13 16:59:00,7.470906570143909,,11.471132809239368,2.4495406602237937e+46,25.414329595535516,2.4495406602237937e+46,8.625903060538414,,8.625903060538414,,8.625903060538414,,8.625903060538414,,11.239101035826705,1.095710680380497e+45,12.15403161050067,6.924722479286068e+45,12.059749872314049,7.304991092916432e+45
38,2016-01-13 18:27:00.000,2016-01-13 18:34:00.000,2016-01-13 18:41:00.000,B4.4,909.31332,-145.299036,0,2016-01-13 18:34:43.555,2016-01-13 18:34:43.555,2016-01-13 18:34:43.555,2016-01-13 18:27:30,12.069123856086888,2.6572495441828317e+46,7.6272789873477755,2.4685295832222113e+47,10.236864465389505,2.4685295832222113e+47,14.226735944246428,1.0316398017302797e+46,12.940510283862281,1.681829380051283e+46,11.970406517192712,2.4731788722626333e+46,11.263846829172609,3.598290242440313e+46,10.343463968618028,6.070333513545765e+46,9.966274548053171,8.001220829366292e+46,9.731708161716803,9.332051520101227e+46
39,2016-01-13 23:51:00.000,2016-01-14 00:01:00.000,2016-01-14 00:11:00.000,B2.5,366.333864,120.350544,2480,2016-01-13 23:59:50.785,2016-01-13 23:59:50.785,2016-01-13 23:59:50.785,2016-01-13 23:52:00,31.53097794546157,3.3282739894777877e+44,10.52101065150107,3.260947570196158e+46,28.164888649584533,8.289825086525177e+46,36.304637150062135,3.3282739894777877e+44,36.304637150062135,3.3282739894777877e+44,28.452298927236264,7.278588706551198e+44,24.441081814553026,1.838115382886894e+45,22.124655450079565,2.3731591581827367e+45,15.317487002611285,2.1528289942239563e+46,13.961788789432697,2.148329443475821e+46
40,2016-01-14 10:04:00.000,2016-01-14 10:08:00.000,2016-01-14 10:17:00.000,B3.7,517.453626,131.952642,2480,2016-01-14 10:08:30.691,2016-01-14 10:08:30.691,2016-01-14 10:08:30.691,2016-01-14 10:05:40,7.049741722059582,3.733821640533485e+46,8.564916610502618,1.785134488776586e+47,10.077198770731155,1.785134488776586e+47,6.839463463167578,3.2292129151923063e+46,6.839463463167578,3.2292129151923063e+46,7.429123552643128,3.499526378917509e+46,7.870469422324466,3.4649134647592465e+46,8.212036703008245,4.431845324496226e+46,8.374952146541302,6.086666283934924e+46,8.409168482345951,6.650391409173324e+46
41,2016-01-15 02:34:00.000,2016-01-15 02:39:00.000,2016-01-15 02:41:00.000,C2.8,640.32126,125.751894,2480,2016-01-15 02:38:34.815,2016-01-15 02:38:34.815,2016-01-15 02:38:34.815,2016-01-15 02:35:00,,,11.454436254846634,1.832331475959464e+48,11.924702533059923,1.832331475959464e+48,5.428017507335339,1.478622935580173e+46,5.428017507335339,1.478622935580173e+46,5.428017507335339,1.478622935580173e+46,5.428017507335339,1.478622935580173e+46,5.428017507335339,1.478622935580173e+46,8.776613749360006,7.583081495334886e+46,9.312143493858127,2.41805744694141e+47
42,2016-01-15 12:10:00.000,2016-01-15 12:16:00.000,2016-01-15 12:18:00.000,C1.0,714.31872,103.6836,2480,2016-01-15 12:15:56.595,2016-01-15 12:15:56.595,2016-01-15 12:15:56.595,2016-01-15 12:11:50,8.93753282768366,5.883166263121131e+46,11.501045020969183,5.947372400425141e+47,12.34403155673044,5.947372400425141e+47,8.529966909081443,2.8055233157721906e+46,8.678261873101494,3.3905269554326756e+46,8.669234679702665,5.288265992679354e+46,8.756310409911089,7.26197488353704e+46,8.978732505998288,1.195140180788263e+47,8.973288921651317,1.548001955468115e+47,9.006749068384593,1.6718472066373086e+47
43,2016-01-15 15:18:00.000,2016-01-15 15:25:00.000,2016-01-15 15:31:00.000,C1.7,725.78592,102.831294,2480,2016-01-15 15:24:50.131,2016-01-15 15:24:50.131,2016-01-15 15:24:50.131,2016-01-15 15:15:30,9.494759885658297,6.166390237083238e+46,9.532229794097907,1.252739520599429e+48,10.797115784276592,1.252739520599429e+48,23.61103483109539,1.5088765740461954e+45,23.61103483109539,1.5088765740461954e+45,22.958111006358884,1.534634434340464e+45,19.85061697536755,2.2936378224280622e+45,15.952187219871321,1.0220775237379544e+46,13.971242880878062,5.578511728801485e+46,13.463586648753028,1.1060720634836497e+47
